Image Name,Ingredients,Instructions
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Menudo\Menudo_image_42.jpg,1 kg pork (cubed); 1/4 lb pig liver (cubed); 1 potato (diced); 1 carrot (cubed); 1 can tomato sauce (8 oz); 3 calamansi (or lime); 1 onion (minced); 5 cloves garlic (minced); 3 hotdogs (sliced); 4 bay leaves; 1 Knorr Pork Cube; soy sauce; sugar; salt; pepper; cooking oil,"Marinate pork with soy sauce and calamansi for 30 minutes. Sauté onion and garlic in oil. Add marinated pork and cook until browned. Add tomato sauce, water, Knorr Pork Cube, and simmer until pork is tender. Add liver, hotdogs, potato, and carrot, then cook for 8-10 minutes. Season with sugar, salt, and pepper."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Menudo\Menudo_image_43.jpg,1 kg pork (cubed); 1/4 lb pig liver (cubed); 1 potato (diced); 1 carrot (cubed); 1 can tomato sauce (8 oz); 3 calamansi (or lime); 1 onion (minced); 5 cloves garlic (minced); 3 hotdogs (sliced); 4 bay leaves; 1 Knorr Pork Cube; soy sauce; sugar; salt; pepper; cooking oil,"Marinate pork with soy sauce and calamansi for 30 minutes. Sauté onion and garlic in oil. Add marinated pork and cook until browned. Add tomato sauce, water, Knorr Pork Cube, and simmer until pork is tender. Add liver, hotdogs, potato, and carrot, then cook for 8-10 minutes. Season with sugar, salt, and pepper."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Menudo\Menudo_image_44.jpg,1 kg pork (cubed); 1/4 lb pig liver (cubed); 1 potato (diced); 1 carrot (cubed); 1 can tomato sauce (8 oz); 3 calamansi (or lime); 1 onion (minced); 5 cloves garlic (minced); 3 hotdogs (sliced); 4 bay leaves; 1 Knorr Pork Cube; soy sauce; sugar; salt; pepper; cooking oil,"Marinate pork with soy sauce and calamansi for 30 minutes. Sauté onion and garlic in oil. Add marinated pork and cook until browned. Add tomato sauce, water, Knorr Pork Cube, and simmer until pork is tender. Add liver, hotdogs, potato, and carrot, then cook for 8-10 minutes. Season with sugar, salt, and pepper."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Menudo\Menudo_image_45.jpg,1 kg pork (cubed); 1/4 lb pig liver (cubed); 1 potato (diced); 1 carrot (cubed); 1 can tomato sauce (8 oz); 3 calamansi (or lime); 1 onion (minced); 5 cloves garlic (minced); 3 hotdogs (sliced); 4 bay leaves; 1 Knorr Pork Cube; soy sauce; sugar; salt; pepper; cooking oil,"Marinate pork with soy sauce and calamansi for 30 minutes. Sauté onion and garlic in oil. Add marinated pork and cook until browned. Add tomato sauce, water, Knorr Pork Cube, and simmer until pork is tender. Add liver, hotdogs, potato, and carrot, then cook for 8-10 minutes. Season with sugar, salt, and pepper."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Menudo\Menudo_image_46.jpg,1 kg pork (cubed); 1/4 lb pig liver (cubed); 1 potato (diced); 1 carrot (cubed); 1 can tomato sauce (8 oz); 3 calamansi (or lime); 1 onion (minced); 5 cloves garlic (minced); 3 hotdogs (sliced); 4 bay leaves; 1 Knorr Pork Cube; soy sauce; sugar; salt; pepper; cooking oil,"Marinate pork with soy sauce and calamansi for 30 minutes. Sauté onion and garlic in oil. Add marinated pork and cook until browned. Add tomato sauce, water, Knorr Pork Cube, and simmer until pork is tender. Add liver, hotdogs, potato, and carrot, then cook for 8-10 minutes. Season with sugar, salt, and pepper."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Menudo\Menudo_image_47.jpg,1 kg pork (cubed); 1/4 lb pig liver (cubed); 1 potato (diced); 1 carrot (cubed); 1 can tomato sauce (8 oz); 3 calamansi (or lime); 1 onion (minced); 5 cloves garlic (minced); 3 hotdogs (sliced); 4 bay leaves; 1 Knorr Pork Cube; soy sauce; sugar; salt; pepper; cooking oil,"Marinate pork with soy sauce and calamansi for 30 minutes. Sauté onion and garlic in oil. Add marinated pork and cook until browned. Add tomato sauce, water, Knorr Pork Cube, and simmer until pork is tender. Add liver, hotdogs, potato, and carrot, then cook for 8-10 minutes. Season with sugar, salt, and pepper."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Menudo\Menudo_image_48.jpg,1 kg pork (cubed); 1/4 lb pig liver (cubed); 1 potato (diced); 1 carrot (cubed); 1 can tomato sauce (8 oz); 3 calamansi (or lime); 1 onion (minced); 5 cloves garlic (minced); 3 hotdogs (sliced); 4 bay leaves; 1 Knorr Pork Cube; soy sauce; sugar; salt; pepper; cooking oil,"Marinate pork with soy sauce and calamansi for 30 minutes. Sauté onion and garlic in oil. Add marinated pork and cook until browned. Add tomato sauce, water, Knorr Pork Cube, and simmer until pork is tender. Add liver, hotdogs, potato, and carrot, then cook for 8-10 minutes. Season with sugar, salt, and pepper."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Menudo\Menudo_image_49.jpg,1 kg pork (cubed); 1/4 lb pig liver (cubed); 1 potato (diced); 1 carrot (cubed); 1 can tomato sauce (8 oz); 3 calamansi (or lime); 1 onion (minced); 5 cloves garlic (minced); 3 hotdogs (sliced); 4 bay leaves; 1 Knorr Pork Cube; soy sauce; sugar; salt; pepper; cooking oil,"Marinate pork with soy sauce and calamansi for 30 minutes. Sauté onion and garlic in oil. Add marinated pork and cook until browned. Add tomato sauce, water, Knorr Pork Cube, and simmer until pork is tender. Add liver, hotdogs, potato, and carrot, then cook for 8-10 minutes. Season with sugar, salt, and pepper."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Menudo\Menudo_image_50.jpg,1 kg pork (cubed); 1/4 lb pig liver (cubed); 1 potato (diced); 1 carrot (cubed); 1 can tomato sauce (8 oz); 3 calamansi (or lime); 1 onion (minced); 5 cloves garlic (minced); 3 hotdogs (sliced); 4 bay leaves; 1 Knorr Pork Cube; soy sauce; sugar; salt; pepper; cooking oil,"Marinate pork with soy sauce and calamansi for 30 minutes. Sauté onion and garlic in oil. Add marinated pork and cook until browned. Add tomato sauce, water, Knorr Pork Cube, and simmer until pork is tender. Add liver, hotdogs, potato, and carrot, then cook for 8-10 minutes. Season with sugar, salt, and pepper."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Menudo\Menudo_image_51.jpg,1 kg pork (cubed); 1/4 lb pig liver (cubed); 1 potato (diced); 1 carrot (cubed); 1 can tomato sauce (8 oz); 3 calamansi (or lime); 1 onion (minced); 5 cloves garlic (minced); 3 hotdogs (sliced); 4 bay leaves; 1 Knorr Pork Cube; soy sauce; sugar; salt; pepper; cooking oil,"Marinate pork with soy sauce and calamansi for 30 minutes. Sauté onion and garlic in oil. Add marinated pork and cook until browned. Add tomato sauce, water, Knorr Pork Cube, and simmer until pork is tender. Add liver, hotdogs, potato, and carrot, then cook for 8-10 minutes. Season with sugar, salt, and pepper."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Menudo\Menudo_image_52.jpg,1 kg pork (cubed); 1/4 lb pig liver (cubed); 1 potato (diced); 1 carrot (cubed); 1 can tomato sauce (8 oz); 3 calamansi (or lime); 1 onion (minced); 5 cloves garlic (minced); 3 hotdogs (sliced); 4 bay leaves; 1 Knorr Pork Cube; soy sauce; sugar; salt; pepper; cooking oil,"Marinate pork with soy sauce and calamansi for 30 minutes. Sauté onion and garlic in oil. Add marinated pork and cook until browned. Add tomato sauce, water, Knorr Pork Cube, and simmer until pork is tender. Add liver, hotdogs, potato, and carrot, then cook for 8-10 minutes. Season with sugar, salt, and pepper."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Menudo\Menudo_image_53.jpg,1 kg pork (cubed); 1/4 lb pig liver (cubed); 1 potato (diced); 1 carrot (cubed); 1 can tomato sauce (8 oz); 3 calamansi (or lime); 1 onion (minced); 5 cloves garlic (minced); 3 hotdogs (sliced); 4 bay leaves; 1 Knorr Pork Cube; soy sauce; sugar; salt; pepper; cooking oil,"Marinate pork with soy sauce and calamansi for 30 minutes. Sauté onion and garlic in oil. Add marinated pork and cook until browned. Add tomato sauce, water, Knorr Pork Cube, and simmer until pork is tender. Add liver, hotdogs, potato, and carrot, then cook for 8-10 minutes. Season with sugar, salt, and pepper."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Menudo\Menudo_image_54.jpg,1 kg pork (cubed); 1/4 lb pig liver (cubed); 1 potato (diced); 1 carrot (cubed); 1 can tomato sauce (8 oz); 3 calamansi (or lime); 1 onion (minced); 5 cloves garlic (minced); 3 hotdogs (sliced); 4 bay leaves; 1 Knorr Pork Cube; soy sauce; sugar; salt; pepper; cooking oil,"Marinate pork with soy sauce and calamansi for 30 minutes. Sauté onion and garlic in oil. Add marinated pork and cook until browned. Add tomato sauce, water, Knorr Pork Cube, and simmer until pork is tender. Add liver, hotdogs, potato, and carrot, then cook for 8-10 minutes. Season with sugar, salt, and pepper."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Menudo\Menudo_image_55.jpg,1 kg pork (cubed); 1/4 lb pig liver (cubed); 1 potato (diced); 1 carrot (cubed); 1 can tomato sauce (8 oz); 3 calamansi (or lime); 1 onion (minced); 5 cloves garlic (minced); 3 hotdogs (sliced); 4 bay leaves; 1 Knorr Pork Cube; soy sauce; sugar; salt; pepper; cooking oil,"Marinate pork with soy sauce and calamansi for 30 minutes. Sauté onion and garlic in oil. Add marinated pork and cook until browned. Add tomato sauce, water, Knorr Pork Cube, and simmer until pork is tender. Add liver, hotdogs, potato, and carrot, then cook for 8-10 minutes. Season with sugar, salt, and pepper."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Menudo\Menudo_image_56.jpg,1 kg pork (cubed); 1/4 lb pig liver (cubed); 1 potato (diced); 1 carrot (cubed); 1 can tomato sauce (8 oz); 3 calamansi (or lime); 1 onion (minced); 5 cloves garlic (minced); 3 hotdogs (sliced); 4 bay leaves; 1 Knorr Pork Cube; soy sauce; sugar; salt; pepper; cooking oil,"Marinate pork with soy sauce and calamansi for 30 minutes. Sauté onion and garlic in oil. Add marinated pork and cook until browned. Add tomato sauce, water, Knorr Pork Cube, and simmer until pork is tender. Add liver, hotdogs, potato, and carrot, then cook for 8-10 minutes. Season with sugar, salt, and pepper."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Menudo\Menudo_image_57.jpg,1 kg pork (cubed); 1/4 lb pig liver (cubed); 1 potato (diced); 1 carrot (cubed); 1 can tomato sauce (8 oz); 3 calamansi (or lime); 1 onion (minced); 5 cloves garlic (minced); 3 hotdogs (sliced); 4 bay leaves; 1 Knorr Pork Cube; soy sauce; sugar; salt; pepper; cooking oil,"Marinate pork with soy sauce and calamansi for 30 minutes. Sauté onion and garlic in oil. Add marinated pork and cook until browned. Add tomato sauce, water, Knorr Pork Cube, and simmer until pork is tender. Add liver, hotdogs, potato, and carrot, then cook for 8-10 minutes. Season with sugar, salt, and pepper."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Menudo\Menudo_image_58.jpg,1 kg pork (cubed); 1/4 lb pig liver (cubed); 1 potato (diced); 1 carrot (cubed); 1 can tomato sauce (8 oz); 3 calamansi (or lime); 1 onion (minced); 5 cloves garlic (minced); 3 hotdogs (sliced); 4 bay leaves; 1 Knorr Pork Cube; soy sauce; sugar; salt; pepper; cooking oil,"Marinate pork with soy sauce and calamansi for 30 minutes. Sauté onion and garlic in oil. Add marinated pork and cook until browned. Add tomato sauce, water, Knorr Pork Cube, and simmer until pork is tender. Add liver, hotdogs, potato, and carrot, then cook for 8-10 minutes. Season with sugar, salt, and pepper."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Menudo\Menudo_image_59.jpg,1 kg pork (cubed); 1/4 lb pig liver (cubed); 1 potato (diced); 1 carrot (cubed); 1 can tomato sauce (8 oz); 3 calamansi (or lime); 1 onion (minced); 5 cloves garlic (minced); 3 hotdogs (sliced); 4 bay leaves; 1 Knorr Pork Cube; soy sauce; sugar; salt; pepper; cooking oil,"Marinate pork with soy sauce and calamansi for 30 minutes. Sauté onion and garlic in oil. Add marinated pork and cook until browned. Add tomato sauce, water, Knorr Pork Cube, and simmer until pork is tender. Add liver, hotdogs, potato, and carrot, then cook for 8-10 minutes. Season with sugar, salt, and pepper."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Menudo\Menudo_image_60.jpg,1 kg pork (cubed); 1/4 lb pig liver (cubed); 1 potato (diced); 1 carrot (cubed); 1 can tomato sauce (8 oz); 3 calamansi (or lime); 1 onion (minced); 5 cloves garlic (minced); 3 hotdogs (sliced); 4 bay leaves; 1 Knorr Pork Cube; soy sauce; sugar; salt; pepper; cooking oil,"Marinate pork with soy sauce and calamansi for 30 minutes. Sauté onion and garlic in oil. Add marinated pork and cook until browned. Add tomato sauce, water, Knorr Pork Cube, and simmer until pork is tender. Add liver, hotdogs, potato, and carrot, then cook for 8-10 minutes. Season with sugar, salt, and pepper."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Adobo\Adobo_image_1.jpg,1 kg chicken or pork; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; 1/4 cup vinegar; 1 bay leaf; 1 tsp peppercorns; 1/2 cup water; 2 tbsp cooking oil; Salt and pepper to taste,"Marinate meat with soy sauce, vinegar, garlic, and bay leaf for at least 30 minutes. Sauté onion and garlic in oil, then add marinated meat. Add water, peppercorns, and simmer until meat is tender. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Adobo\Adobo_image_2.jpg,1 kg chicken or pork; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; 1/4 cup vinegar; 1 bay leaf; 1 tsp peppercorns; 1/2 cup water; 2 tbsp cooking oil; Salt and pepper to taste,"Marinate meat with soy sauce, vinegar, garlic, and bay leaf for at least 30 minutes. Sauté onion and garlic in oil, then add marinated meat. Add water, peppercorns, and simmer until meat is tender. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Adobo\Adobo_image_3.jpg,1 kg chicken or pork; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; 1/4 cup vinegar; 1 bay leaf; 1 tsp peppercorns; 1/2 cup water; 2 tbsp cooking oil; Salt and pepper to taste,"Marinate meat with soy sauce, vinegar, garlic, and bay leaf for at least 30 minutes. Sauté onion and garlic in oil, then add marinated meat. Add water, peppercorns, and simmer until meat is tender. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Adobo\Adobo_image_4.jpg,1 kg chicken or pork; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; 1/4 cup vinegar; 1 bay leaf; 1 tsp peppercorns; 1/2 cup water; 2 tbsp cooking oil; Salt and pepper to taste,"Marinate meat with soy sauce, vinegar, garlic, and bay leaf for at least 30 minutes. Sauté onion and garlic in oil, then add marinated meat. Add water, peppercorns, and simmer until meat is tender. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Adobo\Adobo_image_5.jpg,1 kg chicken or pork; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; 1/4 cup vinegar; 1 bay leaf; 1 tsp peppercorns; 1/2 cup water; 2 tbsp cooking oil; Salt and pepper to taste,"Marinate meat with soy sauce, vinegar, garlic, and bay leaf for at least 30 minutes. Sauté onion and garlic in oil, then add marinated meat. Add water, peppercorns, and simmer until meat is tender. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Adobo\Adobo_image_6.jpg,1 kg chicken or pork; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; 1/4 cup vinegar; 1 bay leaf; 1 tsp peppercorns; 1/2 cup water; 2 tbsp cooking oil; Salt and pepper to taste,"Marinate meat with soy sauce, vinegar, garlic, and bay leaf for at least 30 minutes. Sauté onion and garlic in oil, then add marinated meat. Add water, peppercorns, and simmer until meat is tender. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Adobo\Adobo_image_7.jpg,1 kg chicken or pork; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; 1/4 cup vinegar; 1 bay leaf; 1 tsp peppercorns; 1/2 cup water; 2 tbsp cooking oil; Salt and pepper to taste,"Marinate meat with soy sauce, vinegar, garlic, and bay leaf for at least 30 minutes. Sauté onion and garlic in oil, then add marinated meat. Add water, peppercorns, and simmer until meat is tender. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Adobo\Adobo_image_8.jpg,1 kg chicken or pork; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; 1/4 cup vinegar; 1 bay leaf; 1 tsp peppercorns; 1/2 cup water; 2 tbsp cooking oil; Salt and pepper to taste,"Marinate meat with soy sauce, vinegar, garlic, and bay leaf for at least 30 minutes. Sauté onion and garlic in oil, then add marinated meat. Add water, peppercorns, and simmer until meat is tender. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Adobo\Adobo_image_9.jpg,1 kg chicken or pork; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; 1/4 cup vinegar; 1 bay leaf; 1 tsp peppercorns; 1/2 cup water; 2 tbsp cooking oil; Salt and pepper to taste,"Marinate meat with soy sauce, vinegar, garlic, and bay leaf for at least 30 minutes. Sauté onion and garlic in oil, then add marinated meat. Add water, peppercorns, and simmer until meat is tender. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Adobo\Adobo_image_10.jpg,1 kg chicken or pork; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; 1/4 cup vinegar; 1 bay leaf; 1 tsp peppercorns; 1/2 cup water; 2 tbsp cooking oil; Salt and pepper to taste,"Marinate meat with soy sauce, vinegar, garlic, and bay leaf for at least 30 minutes. Sauté onion and garlic in oil, then add marinated meat. Add water, peppercorns, and simmer until meat is tender. Season with salt and pepper to taste."
C:\Users\Anjel\Downloads\Filipino_Dishes_Images\Adobo\Adobo_image_11.jpg,1 kg chicken or pork; 1 onion (sliced); 5 cloves garlic (minced); 1/4 cup soy sauce; 1/4 cup vinegar; 1 bay leaf; 1 tsp peppercorns; 1/2 cup water; 2 tbsp cooking oil; Salt and pepper to taste,"Marinate meat with soy sauce, vinegar, garlic, and bay leaf for at least 30 minutes. Sauté onion and garlic in oil, then add marinated meat. Add water, peppercorns, and simmer until meat is tender. Season with salt and pepper to taste."
